300234067428260;4801665;2019;Ice Ball;USIABP;Healy;12/01/2022 12:00:25;82.07970;-172.29968;1008.60;-4.90;-999
300234067520540;4601785;2020;SVP3GI;AOML;ARAON;12/07/2022 16:00:02;81.84900;-1.94500;-999;35.95;-999
300234067525560;4801668;2019;Ice Ball;USIABP;Healy;12/07/2022 16:00:28;76.06891;-12.37560;1041.30;-15.40;-999
300234067527540;4801686;2020;Ice Ball;USIABP;Healy;12/07/2022 16:00:28;75.77309;-141.94512;1016.20;-13.10;-999
300234067874480;4601801;2020;SVP3GI;AOML;OSCAR_DYSON;12/07/2022 16:00:02;50.07400;-135.26000;-999;35.95;-999
300234067874490;4601802;2020;Gy;AOML;OSCAR_DYSON;12/07/2022 16:00:02;34.77700;-135.83900;-999;18.32;-999
300234067876770;4402603;2020;Gy;AOML;AMUNDSEN;12/07/2022 16:00:02;64.05800;-1.13700;1015.30;7.09;-999
300234067876900;4402604;2020;BD2GI;AOML;CCGS_AMUNDSEN;12/07/2022 15:00:00;43.38800;-20.59600;1002.80;14.80;-999
300234067877150;4402606;2020;BD2GI;AOML;CCGS_AMUNDSEN;12/07/2022 16:00:02;61.50000;-20.51000;1032.80;9.91;-999
300234067877180;4402607;2020;Gy;AOML;AMUNDSEN;12/07/2022 16:00:02;45.99300;-15.56800;1012.40;14.22;-999
300234067877230;4402608;2020;BD2GI;AOML;CCGS_AMUNDSEN;12/07/2022 16:00:02;59.30400;-44.71800;1044.30;6.16;-999
300234067877380;4402609;2020;BD2GI;AOML;CCGS_AMUNDSEN;12/07/2022 16:00:02;62.94500;-27.33300;1035.20;8.41;-999
300234067878170;6203741;2022;BD2GI;AOML;MV_EF_AVA;12/07/2022 16:00:02;63.81500;-15.55300;1034.90;8.93;-999
300234067878310;6203744;2022;BD2GI;AOML;SKAGAFOSS;12/07/2022 16:00:02;62.05000;-0.30300;1013.10;8.93;-999
300234067878390;6203745;2022;BD2GI;AOML;MV_PLANCIUS;12/07/2022 16:00:02;64.37300;-13.13600;1034.90;7.22;-999
300234067973490;4402611;2020;Gy;AOML;AMUNDSEN;12/07/2022 16:00:02;49.04200;-17.02800;1020.30;12.82;-999
300234067974100;4402612;2020;BD2GI;AOML;CCGS_AMUNDSEN;12/07/2022 13:59:57;48.66700;-19.01600;1020.10;13.43;-999
300234067974250;4402613;2020;Gy;AOML;AMUNDSEN;12/07/2022 16:00:02;41.10000;-17.48900;995.30;16.58;-999
300234067974330;4402615;2020;BD2GI;AOML;CCGS_AMUNDSEN;12/07/2022 16:00:02;45.90000;-8.83100;1022.80;14.25;-999
300234067975260;4402618;2020;Gy;AOML;AMUNDSEN;12/07/2022 16:00:02;32.25300;-62.14700;1016.80;23.72;-999
300234067976260;6203753;2021;BD2GI;AOML;LAGARFOSS;12/07/2022 16:00:02;60.13600;-22.67600;1034.10;9.96;-999
300234067977260;4101842;2021;BD2GI;AOML;UNKNOWN;12/07/2022 16:00:02;68.96600;15.83300;1005.80;6.04;-999
300234067977270;4101843;2021;BD2GI;AOML;NORTHABOUT;12/07/2022 16:00:02;71.27500;5.25500;1019.80;6.34;-999
300234067977320;4101845;2021;BD2GI;AOML;NORTHABOUT;12/07/2022 16:00:02;68.43200;3.26400;1014.20;7.64;-999
300234068044050;2601510;2022;iceBTC2;AARI;;12/05/2022 19:00:02;84.09104;150.85188;998.70;-10.18;-999
300234068241260;6402551;2020;BD2GHI;AOML;BJARNI_SAEMUN;12/07/2022 16:00:02;48.31000;-45.08300;1037.20;5.21;-999
300234068242250;6402563;2021;BD2GHI;AOML;BJARNI_SAEMUN;12/07/2022 16:00:02;71.46600;30.48400;1010.80;6.93;-999
300234068242460;6501502;2020;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;57.99200;-31.10200;-999;9.03;-999
300234068287880;NA;2020;UIT;OSU;MOSAiC;12/07/2022 16:00:28;71.52553;30.65175;-999;-999;-999
